LocationID,day,pred_pickup,pred_home,distance
4431,216,4,4,758.7803698698609
4431,217,11,10,758.7803698698609
4431,219,21,9,758.7803698698609
4431,220,5,3,758.7803698698609
4431,221,22,7,758.7803698698609
4431,222,5,6,758.7803698698609
4431,223,29,20,758.7803698698609
4431,224,24,11,758.7803698698609
4431,226,12,5,758.7803698698609
4431,227,32,24,758.7803698698609
4431,228,19,11,758.7803698698609
4431,229,12,8,758.7803698698609
4431,230,15,15,758.7803698698609
4431,231,20,15,758.7803698698609
4431,233,20,15,758.7803698698609
4431,234,22,21,758.7803698698609
4431,235,18,4,758.7803698698609
4431,236,29,13,758.7803698698609
4431,237,10,4,758.7803698698609
4431,238,12,4,758.7803698698609
4431,240,22,18,758.7803698698609
4431,241,29,21,758.7803698698609
4431,242,9,2,758.7803698698609
4431,243,29,29,758.7803698698609
4431,244,32,17,758.7803698698609
4431,245,29,19,758.7803698698609
4431,247,15,5,758.7803698698609
4431,248,31,23,758.7803698698609
4431,249,8,10,758.7803698698609
4431,250,22,23,758.7803698698609
4431,251,50,29,758.7803698698609
4431,252,39,27,758.7803698698609
4431,254,39,27,758.7803698698609
4431,255,34,25,758.7803698698609
4431,256,28,19,758.7803698698609
4431,257,22,21,758.7803698698609
4431,258,57,31,758.7803698698609
4431,259,25,18,758.7803698698609
4431,261,37,33,758.7803698698609
4431,262,55,31,758.7803698698609
4431,263,14,12,758.7803698698609
4431,264,29,14,758.7803698698609
4431,265,30,14,758.7803698698609
4431,266,32,34,758.7803698698609
4431,268,31,38,758.7803698698609
4431,269,32,26,758.7803698698609
4431,270,21,20,758.7803698698609
4431,271,28,16,758.7803698698609
4431,272,31,35,758.7803698698609
4431,273,28,14,758.7803698698609
4431,275,19,11,758.7803698698609
4431,276,57,49,758.7803698698609
4431,277,50,26,758.7803698698609
4431,278,43,37,758.7803698698609
4431,279,32,20,758.7803698698609
4431,280,37,34,758.7803698698609
4431,282,43,36,758.7803698698609
4431,283,36,27,758.7803698698609
4431,284,25,17,758.7803698698609
4431,285,35,17,758.7803698698609
4431,286,32,29,758.7803698698609
4431,287,52,26,758.7803698698609
4431,289,34,21,758.7803698698609
4431,290,34,33,758.7803698698609
4431,291,43,29,758.7803698698609
4431,292,22,20,758.7803698698609
4431,293,21,21,758.7803698698609
4431,294,21,17,758.7803698698609
4431,296,15,9,758.7803698698609
4431,297,55,47,758.7803698698609
4431,298,33,14,758.7803698698609
4431,299,37,25,758.7803698698609
4431,300,28,19,758.7803698698609
4431,301,24,22,758.7803698698609
4431,303,33,29,758.7803698698609
4431,304,40,30,758.7803698698609
4431,305,14,8,758.7803698698609
4431,306,24,18,758.7803698698609
4431,307,18,5,758.7803698698609
4431,308,8,15,758.7803698698609
4431,310,44,35,758.7803698698609
4431,311,41,34,758.7803698698609
4431,312,39,35,758.7803698698609
4431,313,20,16,758.7803698698609
4431,314,38,33,758.7803698698609
4431,315,30,18,758.7803698698609
4431,317,27,19,758.7803698698609
4431,318,60,30,758.7803698698609
4431,319,17,12,758.7803698698609
4431,320,24,14,758.7803698698609
4431,321,21,16,758.7803698698609
4431,322,49,28,758.7803698698609
4431,324,44,38,758.7803698698609
4431,325,31,27,758.7803698698609
4431,326,26,15,758.7803698698609
4431,327,31,26,758.7803698698609
4431,328,22,20,758.7803698698609
4431,329,30,23,758.7803698698609
4431,331,30,18,758.7803698698609
4431,332,50,40,758.7803698698609
4431,333,30,19,758.7803698698609
4431,334,50,31,758.7803698698609
4431,335,28,19,758.7803698698609
4431,336,52,29,758.7803698698609
4431,338,72,39,758.7803698698609
4431,339,70,52,758.7803698698609
4431,340,47,23,758.7803698698609
4431,341,20,25,758.7803698698609
4431,342,45,36,758.7803698698609
4431,343,50,30,758.7803698698609
4431,345,27,16,758.7803698698609
4431,346,51,37,758.7803698698609
4431,347,75,37,758.7803698698609
4431,348,41,35,758.7803698698609
4431,349,70,37,758.7803698698609
4431,350,37,35,758.7803698698609
4431,352,52,30,758.7803698698609
4431,353,68,39,758.7803698698609
4431,354,50,30,758.7803698698609
4431,355,65,33,758.7803698698609
4431,356,39,35,758.7803698698609
4431,357,71,51,758.7803698698609
4431,359,29,19,758.7803698698609
4431,360,50,37,758.7803698698609
4431,361,51,41,758.7803698698609
4431,362,40,37,758.7803698698609
4431,363,51,30,758.7803698698609
4431,364,64,40,758.7803698698609
4440,2,37,17,445.39256488923877
4440,3,86,33,445.39256488923877
4440,4,29,11,445.39256488923877
4440,5,51,22,445.39256488923877
4440,6,31,16,445.39256488923877
4440,7,58,28,445.39256488923877
4440,9,65,27,445.39256488923877
4440,10,57,27,445.39256488923877
4440,11,49,19,445.39256488923877
4440,12,53,30,445.39256488923877
4440,13,57,24,445.39256488923877
4440,14,50,22,445.39256488923877
4440,16,40,24,445.39256488923877
4440,17,85,22,445.39256488923877
4440,18,75,28,445.39256488923877
4440,19,62,31,445.39256488923877
4440,20,35,17,445.39256488923877
4440,21,33,16,445.39256488923877
4440,23,57,31,445.39256488923877
4440,24,81,36,445.39256488923877
4440,25,28,14,445.39256488923877
4440,26,35,15,445.39256488923877
4440,27,43,26,445.39256488923877
4440,28,54,27,445.39256488923877
4440,30,58,27,445.39256488923877
4440,31,79,41,445.39256488923877
4440,32,62,22,445.39256488923877
4440,33,60,23,445.39256488923877
4440,34,41,18,445.39256488923877
4440,35,53,18,445.39256488923877
4440,37,53,20,445.39256488923877
4440,38,43,21,445.39256488923877
4440,39,37,21,445.39256488923877
4440,40,43,23,445.39256488923877
4440,41,57,36,445.39256488923877
4440,42,82,18,445.39256488923877
4440,44,47,24,445.39256488923877
4440,45,104,44,445.39256488923877
4440,46,44,15,445.39256488923877
4440,47,19,5,445.39256488923877
4440,48,52,24,445.39256488923877
4440,49,86,38,445.39256488923877
4440,51,46,18,445.39256488923877
4440,52,78,32,445.39256488923877
4440,53,75,27,445.39256488923877
4440,54,60,25,445.39256488923877
4440,55,54,28,445.39256488923877
4440,56,74,30,445.39256488923877
4440,58,51,22,445.39256488923877
4440,59,56,32,445.39256488923877
4440,60,41,17,445.39256488923877
4440,61,28,10,445.39256488923877
4440,62,66,39,445.39256488923877
4440,63,42,13,445.39256488923877
4440,65,67,42,445.39256488923877
4440,66,31,17,445.39256488923877
4440,67,73,38,445.39256488923877
4440,68,47,17,445.39256488923877
4440,69,31,16,445.39256488923877
4440,70,50,25,445.39256488923877
4440,72,62,31,445.39256488923877
4440,73,45,15,445.39256488923877
4440,74,57,24,445.39256488923877
4440,75,47,25,445.39256488923877
4440,76,28,13,445.39256488923877
4440,77,12,4,445.39256488923877
4440,79,57,31,445.39256488923877
4440,80,42,14,445.39256488923877
4440,81,56,21,445.39256488923877
4440,82,33,16,445.39256488923877
4440,83,55,30,445.39256488923877
4440,84,19,11,445.39256488923877
4440,86,81,34,445.39256488923877
4440,87,61,26,445.39256488923877
4440,88,34,21,445.39256488923877
4440,89,47,22,445.39256488923877
4440,90,79,40,445.39256488923877
4440,91,37,17,445.39256488923877
4440,93,38,12,445.39256488923877
4440,94,56,24,445.39256488923877
4440,95,35,14,445.39256488923877
4440,96,43,24,445.39256488923877
4440,97,90,34,445.39256488923877
4440,98,90,33,445.39256488923877
4440,100,22,14,445.39256488923877
4440,101,78,32,445.39256488923877
4440,102,35,18,445.39256488923877
4440,103,60,22,445.39256488923877
4440,104,57,23,445.39256488923877
4440,105,35,16,445.39256488923877
4440,107,33,16,445.39256488923877
4440,108,9,6,445.39256488923877
4440,109,42,20,445.39256488923877
4440,110,36,18,445.39256488923877
4440,111,63,29,445.39256488923877
4440,112,47,18,445.39256488923877
4440,114,29,13,445.39256488923877
4440,115,18,11,445.39256488923877
4440,116,52,19,445.39256488923877
4440,117,84,33,445.39256488923877
4440,118,10,7,445.39256488923877
4440,119,25,13,445.39256488923877
4440,121,29,18,445.39256488923877
4440,122,31,15,445.39256488923877
4440,123,69,36,445.39256488923877
4440,124,60,21,445.39256488923877
4440,125,31,7,445.39256488923877
4440,126,67,31,445.39256488923877
4440,128,32,11,445.39256488923877
4440,129,46,24,445.39256488923877
4440,130,53,24,445.39256488923877
4440,131,32,16,445.39256488923877
4440,132,22,7,445.39256488923877
4440,133,33,16,445.39256488923877
4440,135,41,17,445.39256488923877
4440,136,76,20,445.39256488923877
4440,137,50,24,445.39256488923877
4440,138,19,8,445.39256488923877
4440,139,35,17,445.39256488923877
4440,140,61,30,445.39256488923877
4440,142,42,19,445.39256488923877
4440,143,53,22,445.39256488923877
4440,144,43,14,445.39256488923877
4440,145,73,18,445.39256488923877
4440,146,64,39,445.39256488923877
4440,147,63,40,445.39256488923877
4440,149,42,20,445.39256488923877
4440,150,74,26,445.39256488923877
4440,151,33,17,445.39256488923877
4440,152,47,15,445.39256488923877
4440,153,52,21,445.39256488923877
4440,154,49,20,445.39256488923877
4440,156,39,22,445.39256488923877
4440,157,64,37,445.39256488923877
4440,158,12,14,445.39256488923877
4440,159,50,20,445.39256488923877
4440,160,44,23,445.39256488923877
4440,161,39,17,445.39256488923877
4440,163,59,40,445.39256488923877
4440,164,50,19,445.39256488923877
4440,165,40,17,445.39256488923877
4440,166,46,18,445.39256488923877
4440,167,40,20,445.39256488923877
4440,168,42,20,445.39256488923877
4440,170,35,19,445.39256488923877
4440,171,94,37,445.39256488923877
4440,172,54,27,445.39256488923877
4440,173,49,18,445.39256488923877
4440,174,23,8,445.39256488923877
4440,175,68,32,445.39256488923877
4440,177,37,10,445.39256488923877
4440,178,49,24,445.39256488923877
4440,179,93,37,445.39256488923877
4440,180,45,15,445.39256488923877
4440,181,62,33,445.39256488923877
4440,182,82,33,445.39256488923877
4440,184,47,24,445.39256488923877
4440,185,63,30,445.39256488923877
4440,186,66,43,445.39256488923877
4440,187,19,11,445.39256488923877
4440,188,44,20,445.39256488923877
4440,189,41,12,445.39256488923877
4440,191,47,26,445.39256488923877
4440,192,48,15,445.39256488923877
4440,193,40,23,445.39256488923877
4440,194,1,1,445.39256488923877
4440,195,10,0,445.39256488923877
4440,196,36,17,445.39256488923877
4440,198,20,9,445.39256488923877
4440,199,8,8,445.39256488923877
4440,200,23,12,445.39256488923877
4440,201,42,15,445.39256488923877
4440,202,15,6,445.39256488923877
4440,203,30,6,445.39256488923877
4440,205,26,16,445.39256488923877
4440,206,33,19,445.39256488923877
4440,207,6,7,445.39256488923877
4440,208,31,12,445.39256488923877
4440,209,46,24,445.39256488923877
4440,210,29,7,445.39256488923877
4440,212,22,7,445.39256488923877
4440,213,75,36,445.39256488923877
4440,214,22,7,445.39256488923877
4440,215,20,12,445.39256488923877
4440,216,7,6,445.39256488923877
4440,217,30,14,445.39256488923877
4440,219,29,13,445.39256488923877
4440,220,8,5,445.39256488923877
4440,221,14,5,445.39256488923877
4440,222,10,8,445.39256488923877
4440,223,36,16,445.39256488923877
4440,224,27,10,445.39256488923877
4440,226,21,4,445.39256488923877
4440,227,46,26,445.39256488923877
4440,228,29,15,445.39256488923877
4440,229,20,5,445.39256488923877
4440,230,29,11,445.39256488923877
4440,231,30,15,445.39256488923877
4440,233,20,12,445.39256488923877
4440,234,29,9,445.39256488923877
4440,235,4,8,445.39256488923877
4440,236,39,21,445.39256488923877
4440,237,9,4,445.39256488923877
4440,238,22,6,445.39256488923877
4440,240,47,21,445.39256488923877
4440,241,54,28,445.39256488923877
4440,242,6,10,445.39256488923877
4440,243,44,21,445.39256488923877
4440,244,42,23,445.39256488923877
4440,245,53,24,445.39256488923877
4440,247,17,5,445.39256488923877
4440,248,61,30,445.39256488923877
4440,249,14,7,445.39256488923877
4440,250,45,21,445.39256488923877
4440,251,82,33,445.39256488923877
4440,252,67,28,445.39256488923877
4440,254,76,31,445.39256488923877
4440,255,54,30,445.39256488923877
4440,256,47,19,445.39256488923877
4440,257,44,20,445.39256488923877
4440,258,84,33,445.39256488923877
4440,259,42,15,445.39256488923877
4440,261,69,28,445.39256488923877
4440,262,90,38,445.39256488923877
4440,263,21,5,445.39256488923877
4440,264,50,26,445.39256488923877
4440,265,49,24,445.39256488923877
4440,266,85,23,445.39256488923877
4440,268,78,20,445.39256488923877
4440,269,44,25,445.39256488923877
4440,270,39,19,445.39256488923877
4440,271,42,19,445.39256488923877
4440,272,73,22,445.39256488923877
4440,273,41,22,445.39256488923877
4440,275,20,12,445.39256488923877
4440,276,99,40,445.39256488923877
4440,277,57,39,445.39256488923877
4440,278,72,33,445.39256488923877
4440,279,53,17,445.39256488923877
4440,280,66,28,445.39256488923877
4440,282,83,35,445.39256488923877
4440,283,51,20,445.39256488923877
4440,284,44,19,445.39256488923877
4440,285,52,27,445.39256488923877
4440,286,63,21,445.39256488923877
4440,287,80,37,445.39256488923877
4440,289,52,24,445.39256488923877
4440,290,72,25,445.39256488923877
4440,291,58,30,445.39256488923877
4440,292,37,16,445.39256488923877
4440,293,37,16,445.39256488923877
4440,294,38,17,445.39256488923877
4440,296,29,12,445.39256488923877
4440,297,107,42,445.39256488923877
4440,298,40,22,445.39256488923877
4440,299,52,31,445.39256488923877
4440,300,48,17,445.39256488923877
4440,301,41,15,445.39256488923877
4440,303,58,20,445.39256488923877
4440,304,83,35,445.39256488923877
4440,305,15,9,445.39256488923877
4440,306,47,15,445.39256488923877
4440,307,29,9,445.39256488923877
4440,308,26,6,445.39256488923877
4440,310,80,32,445.39256488923877
4440,311,73,37,445.39256488923877
4440,312,82,31,445.39256488923877
4440,313,35,17,445.39256488923877
4440,314,68,32,445.39256488923877
4440,315,38,15,445.39256488923877
4440,317,46,18,445.39256488923877
